Global_ID,MTR_ADJ,mtr,GDD,Global_ID2,entry,horizontal,ibloc,rep,pas,rng,plot,name,identity1,pedigree1,source,selection,v_desc,location,year,expt,harvester,f_pedigree,m_pedigree,fname,mname,pass,planter,loccode
21043018,31,90,21.62696629,2104_3018,28,0,3,3,51,9,3018,N20401,NA,B16505/N17504,18B258-01-01,19-20T803,18A0258-18L254-18-19T754-19T1354-19-20T803,SVREC,2021,2104,609,B11363//Alpena*/B09197,N14206/N14229,B16505,N17504,9,1531,SVR
21043019,25,84,21.23253012,2104_3019,16,0,4,3,46,10,3019,N19252,NA,N15335/N14243,17N140-02-02,18-19T412,17A0140-17L168-17-18T379-18T1119-18-19T412,SVREC,2021,2104,543,N12453/N11277,N11284/N11277,N15335,N14243,10,1805,SVR
21043020,25,84,21.23253012,2104_3020,32,0,4,3,47,10,3020,N20376,NA,N17506/N16405,18N157-04-01,19-20T415,18A0157-18L154-18-19T280-19T1131-19-20T415,SVREC,2021,2104,562,N14230/N12447,N12466/N11264,N17506,N16405,10,1804,SVR
21043021,31,90,21.62696629,2104_3021,22,0,4,3,48,10,3021,N20388,NA,B15430/N14229,18B224-01-01,19-20T635,18A0224-18L221-18-19T548-19T1246-19-20T635,SVREC,2021,2104,567,Zenith/B12721,N11275/N11256,B15430,N14229,10,1803,SVR
21043022,31,90,21.62696629,2104_3022,5,0,4,3,49,10,3022,N19277,NA,N14229/N14218,17N113-05-R109-02,18-19T1452,17A0113-17L143-18T1903-18-19T1452,SVREC,2021,2104,586,N11275/N11256,N11256/N11298,N14229,N14218,10,1802,SVR
21043023,33,92,21.49230769,2104_3023,29,0,4,3,50,10,3023,N20391,NA,B16504/N14218,18B243-08-02,19-20T763,18A0243-18L239-18-19T675-19T1314-19-20T763,SVREC,2021,2104,591,Zenith//Alpena*/B09197,N11256/N11298,B16504,N14218,10,1801,SVR
21043024,31,90,21.62696629,2104_3024,14,0,4,3,51,10,3024,N19223,NA,N14230/N16405,17N121-02-01,18-19T365,17A0121-17L150-17-18T290-18T1083-18-19T365,SVREC,2021,2104,610,N11275/N11256,N12466/N11264,N14230,N16405,10,1800,SVR
21043025,26,85,21.31666667,2104_3025,25,0,5,3,46,11,3025,N20395,NA,B16504/N17504,18B245-01-01,19-20T769,18A0245-18L241-18-19T681-19T1318-19-20T769,SVREC,2021,2104,542,Zenith//Alpena*/B09197,N14206/N14229,B16504,N17504,11,1896,SVR
21043026,25,84,21.23253012,2104_3026,26,0,5,3,47,11,3026,N20336,NA,N15306/N14218,18N117-08-01,19-20T268,18A0117-18L115-18-19T73-19T1036-19-20T268,SVREC,2021,2104,563,N11230/N11298,N11256/N11298,N15306,N14218,11,1897,SVR
21043027,30,89,21.62613636,2104_3027,8,0,5,3,48,11,3027,I20815,VALIANT,VALIANT,"Provita, 08077",NA,navy,SVREC,2021,2104,566,NA,NA,NA,NA,11,1898,SVR
21043028,29,88,21.54942529,2104_3028,1,0,5,3,49,11,3028,N19226,NA,N14243/N15326,17N125-01-01,18-19T371,17A0125-17L154-17-18T317-18T1092-18-19T371,SVREC,2021,2104,587,N11284/N11277,N12405/N12468,N14243,N15326,11,1899,SVR
21043029,30,89,21.62613636,2104_3029,17,0,5,3,50,11,3029,N19253,NA,N15335/N14243,17N140-10-01,18-19T414,17A0140-17L168-17-18T387-18T1121-18-19T414,SVREC,2021,2104,590,N12453/N11277,N11284/N11277,N15335,N14243,11,1900,SVR
21043030,29,88,21.54942529,2104_3030,33,0,5,3,51,11,3030,N20346,NA,N16405/N15337,18N136-02-01,19-20T315,18A0136-18L134-18-19T156-19T1069-19-20T315,SVREC,2021,2104,611,N12466/N11264,N12466/N11258,N16405,N15337,11,1901,SVR
21043031,30,89,21.62613636,2104_3031,6,0,6,3,46,12,3031,N19290,NA,N13142/B14302,16N119-01-02-R109-01,18-19T1493,16A0119-16L117-16-17T63-17T1032-18T1984-18-19T1493,SVREC,2021,2104,541,N08007/N09046,B09197/B11334,N13142,B14302,12,2175,SVR
21043032,28,87,21.45,2104_3032,2,0,6,3,47,12,3032,N19246,NA,N15331/N16405,17N136-01-05,18-19T402,17A0136-17L164-17-18T359-18T1110-18-19T402,SVREC,2021,2104,564,N12438/N12468,N12466/N11264,N15331,N16405,12,2174,SVR
21043033,28,87,21.45,2104_3033,9,0,6,3,48,12,3033,N18105,NA,N13131/N14201,16N107-04-03,17-18T454,16A0107-16L106-16-17T25-17T1013-17-18T454,SVREC,2021,2104,565,N09175/N08007,N11249/N11256,N13131,N14201,12,2173,SVR
21043034,28,87,21.45,2104_3034,24,0,6,3,49,12,3034,N20352,NA,N16405/G16301,18N141-07-02,19-20T340,18A0141-18L139-18-19T187-19T1084-19-20T340,SVREC,2021,2104,588,N12466/N11264,Powderhorn/GN9-4,N16405,G16301,12,2172,SVR
21043035,25,84,21.23253012,2104_3035,31,0,6,3,50,12,3035,N20343,NA,N15337/N16405,18N123-03-01,19-20T307,18A0123-18L121-18-19T109-19T1054-19-20T307,SVREC,2021,2104,589,N12466/N11258,N12466/N11264,N15337,N16405,12,2171,SVR
21043036,29,88,21.54942529,2104_3036,19,0,6,3,51,12,3036,N11283,ALPENA,"MEDALIST/N08003, ALPENA",09N058 -05-05,NA,NA,SVREC,2021,2104,612,NA,NA,NA,NA,12,2170,SVR
21044001,31,90,21.62696629,2104_4001,26,0,1,4,52,7,4001,N20336,NA,N15306/N14218,18N117-08-01,19-20T268,18A0117-18L115-18-19T73-19T1036-19-20T268,SVREC,2021,2104,618,N11230/N11298,N11256/N11298,N15306,N14218,7,1162,SVR
21044002,33,92,21.49230769,2104_4002,29,0,1,4,53,7,4002,N20391,NA,B16504/N14218,18B243-08-02,19-20T763,18A0243-18L239-18-19T675-19T1314-19-20T763,SVREC,2021,2104,631,Zenith//Alpena*/B09197,N11256/N11298,B16504,N14218,7,1163,SVR
21044003,26,85,21.31666667,2104_4003,36,0,1,4,54,7,4003,N20317,NA,N14218/N17504,18N102-06-05,19-20T218,18A0102-18L102-18-19T14-19T1007-19-20T218,SVREC,2021,2104,642,N11256/N11298,N14206/N14229,N14218,N17504,7,1164,SVR
21044004,26,85,21.31666667,2104_4004,35,0,1,4,55,7,4004,N20384,NA,N14229/N17506,18N108-02-03,19-20T432,18A0108-18L163-18-19T299-19T1138-19-20T432,SVREC,2021,2104,655,N11275/N11256,N14230/N12447,N14229,N17506,7,1165,SVR
21044005,30,89,21.62613636,2104_4005,23,0,1,4,56,7,4005,N20404,NA,B16505/N17504,18B258-02-02,19-20T808,18A0258-18L254-18-19T755-19T1355-19-20T808,SVREC,2021,2104,666,B11363//Alpena*/B09197,N14206/N14229,B16505,N17504,7,1166,SVR
21044006,24,83,21.17073171,2104_4006,24,0,1,4,57,7,4006,N20352,NA,N16405/G16301,18N141-07-02,19-20T340,18A0141-18L139-18-19T187-19T1084-19-20T340,SVREC,2021,2104,679,N12466/N11264,Powderhorn/GN9-4,N16405,G16301,7,1167,SVR
21044007,25,84,21.23253012,2104_4007,5,0,2,4,52,8,4007,N19277,NA,N14229/N14218,17N113-05-R109-02,18-19T1452,17A0113-17L143-18T1903-18-19T1452,SVREC,2021,2104,617,N11275/N11256,N11256/N11298,N14229,N14218,8,1429,SVR
21044008,31,90,21.62696629,2104_4008,8,0,2,4,53,8,4008,I20815,VALIANT,VALIANT,"Provita, 08077",NA,navy,SVREC,2021,2104,632,NA,NA,NA,NA,8,1428,SVR
21044009,28,87,21.45,2104_4009,30,0,2,4,54,8,4009,N20405,NA,B17523/B16504,18B303-09-01,19-20T863,18A0303-18L296-18-19T901-19T1417-19-20T863,SVREC,2021,2104,641,B14311/B10244,Zenith//Alpena*/B09197,B17523,B16504,8,1427,SVR
21044010,30,89,21.62613636,2104_4010,11,0,2,4,55,8,4010,N18103,NA,N13120/PR00806-81,16N103-06-03,17-18T440,16A0103-16L102-16-17T13-17T1006-17-18T440,SVREC,2021,2104,656,N08003/N05324,"PR0301-181/BelMiDakRMR10, PR0806-81",N13120,I15617,8,1426,SVR
21044011,30,89,21.62613636,2104_4011,6,0,2,4,56,8,4011,N19290,NA,N13142/B14302,16N119-01-02-R109-01,18-19T1493,16A0119-16L117-16-17T63-17T1032-18T1984-18-19T1493,SVREC,2021,2104,665,N08007/N09046,B09197/B11334,N13142,B14302,8,1425,SVR
21044012,25,84,21.23253012,2104_4012,28,0,2,4,57,8,4012,N20401,NA,B16505/N17504,18B258-01-01,19-20T803,18A0258-18L254-18-19T754-19T1354-19-20T803,SVREC,2021,2104,680,B11363//Alpena*/B09197,N14206/N14229,B16505,N17504,8,1424,SVR
21044013,26,85,21.31666667,2104_4013,4,0,3,4,52,9,4013,N19243,NA,N15331/N16405,17N136-01-01,18-19T398,17A0136-17L164-17-18T359-18T1110-18-19T398,SVREC,2021,2104,616,N12438/N12468,N12466/N11264,N15331,N16405,9,1532,SVR
21044014,26,85,21.31666667,2104_4014,13,0,3,4,53,9,4014,N18130,NA,N15341/N14238,16N169-04-06,17-18T525,16A0169-16L192-16-17T207-17T1102-17-18T525,SVREC,2021,2104,633,N12468/N12466,Alpena/N11249,N15341,N14238,9,1533,SVR
21044015,29,88,21.54942529,2104_4015,33,0,3,4,54,9,4015,N20346,NA,N16405/N15337,18N136-02-01,19-20T315,18A0136-18L134-18-19T156-19T1069-19-20T315,SVREC,2021,2104,640,N12466/N11264,N12466/N11258,N16405,N15337,9,1534,SVR
21044016,29,88,21.54942529,2104_4016,9,0,3,4,55,9,4016,N18105,NA,N13131/N14201,16N107-04-03,17-18T454,16A0107-16L106-16-17T25-17T1013-17-18T454,SVREC,2021,2104,657,N09175/N08007,N11249/N11256,N13131,N14201,9,1535,SVR
21044017,30,89,21.62613636,2104_4017,22,0,3,4,56,9,4017,N20388,NA,B15430/N14229,18B224-01-01,19-20T635,18A0224-18L221-18-19T548-19T1246-19-20T635,SVREC,2021,2104,664,Zenith/B12721,N11275/N11256,B15430,N14229,9,1536,SVR
21044018,30,89,21.62613636,2104_4018,12,0,3,4,57,9,4018,N19269,NA,B15453/N14243,17B229-04-01,18-19T1079,17A0229-17L245-17-18T705-18T1254-18-19T1079,SVREC,2021,2104,681,B11371/B11363,N11284/N11277,B15453,N14243,9,1537,SVR
21044019,28,87,21.45,2104_4019,14,0,4,4,52,10,4019,N19223,NA,N14230/N16405,17N121-02-01,18-19T365,17A0121-17L150-17-18T290-18T1083-18-19T365,SVREC,2021,2104,615,N11275/N11256,N12466/N11264,N14230,N16405,10,1799,SVR
21044020,27,86,21.40588235,2104_4020,2,0,4,4,53,10,4020,N19246,NA,N15331/N16405,17N136-01-05,18-19T402,17A0136-17L164-17-18T359-18T1110-18-19T402,SVREC,2021,2104,634,N12438/N12468,N12466/N11264,N15331,N16405,10,1798,SVR
21044021,29,88,21.54942529,2104_4021,17,0,4,4,54,10,4021,N19253,NA,N15335/N14243,17N140-10-01,18-19T414,17A0140-17L168-17-18T387-18T1121-18-19T414,SVREC,2021,2104,639,N12453/N11277,N11284/N11277,N15335,N14243,10,1797,SVR
21044022,27,86,21.40588235,2104_4022,3,0,4,4,55,10,4022,N19239,NA,N15331/N16404,17N135-03-04,18-19T393,17A0135-17L163-17-18T354-18T1106-18-19T393,SVREC,2021,2104,658,N12438/N12468,N12454/N12440,N15331,N16404,10,1796,SVR
21044023,31,90,21.62696629,2104_4023,10,0,4,4,56,10,4023,N18122,NA,N15334/N15335,16N153-02-02,17-18T500,16A0153-16L149-16-17T149-17T1077-17-18T500,SVREC,2021,2104,663,N12442/N11277,N12453/N11277,N15334,N15335,10,1795,SVR
21044024,32,91,21.57,2104_4024,21,0,4,4,57,10,4024,I21920,HMS BOUNTY,HMS BOUNTY,"Provita, 12047",NA,navy,SVREC,2021,2104,682,NA,NA,NA,NA,10,1794,SVR
21044025,32,91,21.57,2104_4025,20,0,5,4,52,11,4025,I08958,MEDALIST,"Mayflower/Avanti, MEDALIST",Ameriseed,NA,NA,SVREC,2021,2104,614,NA,NA,NA,NA,11,1902,SVR
21044026,25,84,21.23253012,2104_4026,16,0,5,4,53,11,4026,N19252,NA,N15335/N14243,17N140-02-02,18-19T412,17A0140-17L168-17-18T379-18T1119-18-19T412,SVREC,2021,2104,635,N12453/N11277,N11284/N11277,N15335,N14243,11,1903,SVR
21044027,30,89,21.62613636,2104_4027,7,0,5,4,54,11,4027,N19285,NA,G14505/X16708,16G318-07-R109-02,18-19T1463,16A3002-17L302-18T1919-18-19T1463,SVREC,2021,2104,638,G11429/P08175,"N13120/PR0806-81A, 16A103",G14505,X16708,11,1904,SVR
21044028,31,90,21.62696629,2104_4028,18,0,5,4,55,11,4028,I11264,MERLIN,"COOP 03019, MERLIN","COOP 03019, MERLIN",NA,NAVY,SVREC,2021,2104,659,NA,NA,NA,NA,11,1905,SVR
21044029,26,85,21.31666667,2104_4029,19,0,5,4,56,11,4029,N11283,ALPENA,"MEDALIST/N08003, ALPENA",09N058 -05-05,NA,NA,SVREC,2021,2104,662,NA,NA,NA,NA,11,1906,SVR
21044030,29,88,21.54942529,2104_4030,1,0,5,4,57,11,4030,N19226,NA,N14243/N15326,17N125-01-01,18-19T371,17A0125-17L154-17-18T317-18T1092-18-19T371,SVREC,2021,2104,683,N11284/N11277,N12405/N12468,N14243,N15326,11,1907,SVR
21044031,25,84,21.23253012,2104_4031,32,0,6,4,52,12,4031,N20376,NA,N17506/N16405,18N157-04-01,19-20T415,18A0157-18L154-18-19T280-19T1131-19-20T415,SVREC,2021,2104,613,N14230/N12447,N12466/N11264,N17506,N16405,12,2169,SVR
21044032,25,84,21.23253012,2104_4032,27,0,6,4,53,12,4032,N20335,NA,N14229/G14503,18N113-03-01,19-20T266,18A0113-18L112-18-19T60-19T1029-19-20T266,SVREC,2021,2104,636,N11275/N11256,G11404/G11469,N14229,G14503,12,2168,SVR
21044033,25,84,21.23253012,2104_4033,25,0,6,4,54,12,4033,N20395,NA,B16504/N17504,18B245-01-01,19-20T769,18A0245-18L241-18-19T681-19T1318-19-20T769,SVREC,2021,2104,637,Zenith//Alpena*/B09197,N14206/N14229,B16504,N17504,12,2167,SVR
21044034,25,84,21.23253012,2104_4034,34,0,6,4,55,12,4034,N20341,NA,N15337/N16405,18N123-02-01,19-20T302,18A0123-18L121-18-19T108-19T1053-19-20T302,SVREC,2021,2104,660,N12466/N11258,N12466/N11264,N15337,N16405,12,2166,SVR
21044035,30,89,21.62613636,2104_4035,15,0,6,4,56,12,4035,N19284,NA,G14505/X16708,16G318-07-R109-01,18-19T1462,16A3002-17L302-18T1919-18-19T1462,SVREC,2021,2104,661,G11429/P08175,"N13120/PR0806-81A, 16A103",G14505,X16708,12,2165,SVR
21044036,25,84,21.23253012,2104_4036,31,0,6,4,57,12,4036,N20343,NA,N15337/N16405,18N123-03-01,19-20T307,18A0123-18L121-18-19T109-19T1054-19-20T307,SVREC,2021,2104,684,N12466/N11258,N12466/N11264,N15337,N16405,12,2164,SVR
21021009,28,87,21.45,2102_1009,10,0,2,1,26,2,1009,B04554,ZORRO,"B00103*/X00822, ZORRO",01B008 -04-01-06,NA,NA,SVREC,2021,2102,311,NA,NA,NA,NA,2,345,SVR
21021035,24,83,21.17073171,2102_1035,5,0,6,1,28,6,1035,B10244,ZENITH,"B04644/ZORRO, ZENITH",08B118 -02-02,NA,NA,SVREC,2021,2102,331,NA,NA,NA,NA,6,1083,SVR
21021010,29,88,21.54942529,2102_1010,7,0,2,1,27,2,1010,B16504,NA,Zenith//Alpena*/B09197,14B217-02-01,15-16T41,14A0217-14L217-14-15T938-15T1117-15-16T41,SVREC,2021,2102,314,"B04644/ZORRO, ZENITH","N11283*/B09197, 13T1621",B10244,X13018,2,344,SVR
21021019,28,87,21.45,2102_1019,14,0,4,1,24,4,1019,B18236,NA,B14303/B12724,15B311-03-03,17-18T865,15A1051-16L245-16-17T312-17T1248-17-18T865,SVREC,2021,2102,285,B09197/B11334,B09184/B09135,B14303,B12724,4,717,SVR
21021011,28,87,21.45,2102_1011,2,0,2,1,28,2,1011,B18504,ADAMS,"Zenith//Alpena*/B09197, ADAMS",14B217-02-01-R,NA,14A0217-14L217-14-15T938-15T1117-15-16T41-R109,SVREC,2021,2102,335,NA,NA,NA,NA,2,343,SVR
21021038,24,83,21.17073171,2102_1038,1,0,7,1,30,2,1038,B19309,NA,B15414/B16504,17B208-04-02,18-19T1054,17A0208-17L224-17-18T599-18T1223-18-19T1054,SVREC,2021,2102,359,B09175/B11611,Zenith//Alpena*/B09197,B15414,B16504,2,341,SVR
21021030,30,89,21.62613636,2102_1030,4,0,5,1,29,5,1030,B19330,NA,B16501/B15414,17B236-04-01,18-19T1094,17A0236-17L251-17-18T722-18T1261-18-19T1094,SVREC,2021,2102,341,Zenith/B10215,B09175/B11611,B16501,B15414,5,769,SVR
21021007,28,87,21.45,2102_1007,15,0,2,1,24,2,1007,B19332,NA,B16501/B15464,17B238-02-02,18-19T1098,17A0238-17L253-17-18T732-18T1262-18-19T1098,SVREC,2021,2102,287,Zenith/B10215,B12709/B12721,B16501,B15464,2,347,SVR
21021003,26,85,21.31666667,2102_1003,11,0,1,1,26,1,1003,B19339,NA,B16507/B15453,17B249-03-01,18-19T1109,17A0249-17L262-17-18T771-18T1270-18-19T1109,SVREC,2021,2102,312,B12720/Zenith,B11371/B11363,B16507,B15453,1,26,SVR
21021028,28,87,21.45,2102_1028,9,0,5,1,27,5,1028,B19340,NA,B16507/B15453,17B249-03-03,18-19T1111,17A0249-17L262-17-18T771-18T1270-18-19T1111,SVREC,2021,2102,317,B12720/Zenith,B11371/B11363,B16507,B15453,5,767,SVR
21021031,28,87,21.45,2102_1031,13,0,6,1,24,6,1031,B19341,NA,B16507/B16501,17B251-02-02,18-19T1117,17A0251-17L264-17-18T773-18T1271-18-19T1117,SVREC,2021,2102,283,B12720/Zenith,Zenith/B10215,B16507,B16501,6,1087,SVR
21021033,23,82,21.12592593,2102_1033,3,0,6,1,26,6,1033,B19344,NA,B16506/B16507,17B247-01-04,18-19T1121,17A0247-17L268-17-18T786-18T1277-18-19T1121,SVREC,2021,2102,307,B11363//Alpena*/B09197,B12720/Zenith,B16506,B16507,6,1085,SVR
21021022,24,83,21.17073171,2102_1022,6,0,4,1,27,4,1022,B19345,NA,B16506/B16507,17B247-01-05,18-19T1122,17A0247-17L268-17-18T786-18T1277-18-19T1122,SVREC,2021,2102,316,B11363//Alpena*/B09197,B12720/Zenith,B16506,B16507,4,714,SVR
21021017,24,83,21.17073171,2102_1017,31,0,3,1,28,3,1017,B20527,NA,B14302/B15430,18B211-06-02,19-20T600,18A0211-18L210-18-19T473-19T1210-19-20T600,SVREC,2021,2102,334,B09197/B11334,Zenith/B12721,B14302,B15430,3,398,SVR
21021013,28,87,21.45,2102_1013,24,0,3,1,24,3,1013,B20532,NA,B15430/B16504,18B217-08-02,19-20T616,18A0217-18L216-18-19T506-19T1226-19-20T616,SVREC,2021,2102,286,Zenith/B12721,Zenith//Alpena*/B09197,B15430,B16504,3,394,SVR
21021023,28,87,21.45,2102_1023,30,0,4,1,28,4,1023,B20536,NA,B15430/B16504,18B217-10-02,19-20T626,18A0217-18L216-18-19T508-19T1228-19-20T626,SVREC,2021,2102,333,Zenith/B12721,Zenith//Alpena*/B09197,B15430,B16504,4,713,SVR
21021021,28,87,21.45,2102_1021,36,0,4,1,26,4,1021,B20538,NA,B15430/B16504,18B217-12-02,19-20T631,18A0217-18L216-18-19T510-19T1229-19-20T631,SVREC,2021,2102,309,Zenith/B12721,Zenith//Alpena*/B09197,B15430,B16504,4,715,SVR
21021032,23,82,21.12592593,2102_1032,29,0,6,1,25,6,1032,B20542,NA,B16501/B15430,18B227-08-02,19-20T650,18A0227-18L224-18-19T570-19T1259-19-20T650,SVREC,2021,2102,294,Zenith/B10215,Zenith/B12721,B16501,B15430,6,1086,SVR
21021004,26,85,21.31666667,2102_1004,21,0,1,1,27,1,1004,B20547,NA,B16501/B16504,18B228-07-01,19-20T666,18A0228-18L225-18-19T579-19T1264-19-20T666,SVREC,2021,2102,313,Zenith/B10215,Zenith//Alpena*/B09197,B16501,B16504,1,27,SVR
21021002,24,83,21.17073171,2102_1002,22,0,1,1,25,1,1002,B20549,NA,B16501/B16504,18B228-10-01,19-20T673,18A0228-18L225-18-19T582-19T1266-19-20T673,SVREC,2021,2102,289,Zenith/B10215,Zenith//Alpena*/B09197,B16501,B16504,1,25,SVR
21021024,27,86,21.40588235,2102_1024,40,0,4,1,29,4,1024,B20579,NA,B16504/B17259,18B238-01-01,19-20T739,18A0238-18L235-18-19T642-19T1297-19-20T739,SVREC,2021,2102,340,Zenith//Alpena*/B09197,B10244/B12724,B16504,B17259,4,712,SVR
21021015,25,84,21.23253012,2102_1015,32,0,3,1,26,3,1015,B20582,NA,B16504/B17523,18B240-06-02,19-20T745,18A0240-18L236-18-19T651-19T1303-19-20T745,SVREC,2021,2102,310,Zenith//Alpena*/B09197,B14311/B10244,B16504,B17523,3,396,SVR
21021041,29,88,21.54942529,2102_1041,34,0,7,1,30,5,1041,B20590,NA,B16505/B16504,18B252-06-01,19-20T787,18A0252-18L248-18-19T727-19T1341-19-20T787,SVREC,2021,2102,356,B11363//Alpena*/B09197,Zenith//Alpena*/B09197,B16505,B16504,5,770,SVR
21021016,25,84,21.23253012,2102_1016,19,0,3,1,27,3,1016,B20591,NA,B16505/B16504,18B252-06-02,19-20T788,18A0252-18L248-18-19T727-19T1341-19-20T788,SVREC,2021,2102,315,B11363//Alpena*/B09197,Zenith//Alpena*/B09197,B16505,B16504,3,397,SVR
21021025,23,82,21.12592593,2102_1025,20,0,5,1,24,5,1025,B20597,NA,B16506/B15430,18B261-02-01,19-20T817,18A0261-18L257-18-19T771-19T1361-19-20T817,SVREC,2021,2102,284,B11363//Alpena*/B09197,Zenith/B12721,B16506,B15430,5,764,SVR
21021020,28,87,21.45,2102_1020,18,0,4,1,25,4,1020,B20599,NA,B16506/B15430,18B261-03-01,19-20T821,18A0261-18L257-18-19T772-19T1362-19-20T821,SVREC,2021,2102,292,B11363//Alpena*/B09197,Zenith/B12721,B16506,B15430,4,716,SVR
21021029,23,82,21.12592593,2102_1029,23,0,5,1,28,5,1029,B20602,NA,B16506/B16504,18B262-05-02,19-20T827,18A0262-18L258-18-19T781-19T1366-19-20T827,SVREC,2021,2102,332,B11363//Alpena*/B09197,Zenith//Alpena*/B09197,B16506,B16504,5,768,SVR
21021034,27,86,21.40588235,2102_1034,41,0,6,1,27,6,1034,B20616,NA,B17106/B17259,18B274-01-05,19-20T850,18A0274-18L268-18-19T816-19T1384-19-20T850,SVREC,2021,2102,318,B14302/B13218,B10244/B12724,B17106,B17259,6,1084,SVR
21021037,24,83,21.17073171,2102_1037,26,0,7,1,30,1,1037,B20617,NA,B17106/N14218,18B280-01-01,19-20T851,18A0280-18L274-18-19T827-19T1390-19-20T851,SVREC,2021,2102,360,B14302/B13218,N11256/N11298,B17106,N14218,1,30,SVR
21021027,28,87,21.45,2102_1027,27,0,5,1,26,5,1027,B20620,NA,B17106/N14218,18B280-01-04,19-20T854,18A0280-18L274-18-19T827-19T1390-19-20T854,SVREC,2021,2102,308,B14302/B13218,N11256/N11298,B17106,N14218,5,766,SVR
21021001,24,83,21.17073171,2102_1001,35,0,1,1,24,1,1001,B20621,NA,B17106/N14218,18B280-01-05,19-20T855,18A0280-18L274-18-19T827-19T1390-19-20T855,SVREC,2021,2102,288,B14302/B13218,N11256/N11298,B17106,N14218,1,24,SVR
21021039,27,86,21.40588235,2102_1039,38,0,7,1,30,3,1039,B20623,NA,B17523/B16504,18B303-08-01,19-20T857,18A0303-18L296-18-19T900-19T1416-19-20T857,SVREC,2021,2102,358,B14311/B10244,Zenith//Alpena*/B09197,B17523,B16504,3,400,SVR
21021040,25,84,21.23253012,2102_1040,39,0,7,1,30,4,1040,B20627,NA,B17540/N14218,18B319-03-01,19-20T874,18A0319-18L312-18-19T946-19T1439-19-20T874,SVREC,2021,2102,357,B14311/B10244,N11256/N11298,B17540,N14218,4,711,SVR
21021036,29,88,21.54942529,2102_1036,28,0,6,1,29,6,1036,B20629,NA,B17692/B16504,18B326-01-01,19-20T880,18A0326-18L319-18-19T951-19T1441-19-20T880,SVREC,2021,2102,342,B14311/B12724,Zenith//Alpena*/B09197,B17692,B16504,6,1082,SVR
21021006,24,83,21.17073171,2102_1006,33,0,1,1,29,1,1006,B20632,NA,B17692/B16504,18B326-10-02,19-20T884,18A0326-18L319-18-19T960-19T1446-19-20T884,SVREC,2021,2102,337,B14311/B12724,Zenith//Alpena*/B09197,B17692,B16504,1,29,SVR
21021018,24,83,21.17073171,2102_1018,37,0,3,1,29,3,1018,B20639,NA,B17730/B15430,18B329-08-01,19-20T903,18A0329-18L322-18-19T980-19T1455-19-20T903,SVREC,2021,2102,339,B14311/B12724,Zenith/B12721,B17730,B15430,3,399,SVR
21021012,26,85,21.31666667,2102_1012,25,0,2,1,29,2,1012,B20642,NA,B17730/B16504,18B330-02-02,19-20T909,18A0330-18L323-18-19T983-19T1456-19-20T909,SVREC,2021,2102,338,B14311/B12724,Zenith//Alpena*/B09197,B17730,B16504,2,342,SVR
21021042,29,88,21.54942529,2102_1042,12,0,7,1,30,6,1042,I03390,ECLIPSE,"ND9902621-2, ECLIPSE",ND9902621-2,NA,NA,SVREC,2021,2102,355,NA,NA,NA,NA,6,1081,SVR
21021026,31,90,21.62696629,2102_1026,8,0,5,1,25,5,1026,I17501,BLACK BEAR,"Jaguar/BL05222, BLACK BEAR","Provita, BL12576",NA,black,SVREC,2021,2102,293,NA,NA,NA,NA,5,765,SVR
21021005,31,90,21.62696629,2102_1005,16,0,1,1,28,1,1005,I19703,BLACK BEARD,"BL14506, BLACK BEARD","Provita, BL14506",NA,BLK,SVREC,2021,2102,336,NA,NA,NA,NA,1,28,SVR
21021008,30,89,21.62613636,2102_1008,42,0,2,1,25,2,1008,I21901,NIMBUS,"BL14500, NIMBUS",PROVITA,NA,BLK,SVREC,2021,2102,290,NA,NA,NA,NA,2,346,SVR
21022025,28,87,21.45,2102_2025,10,0,5,2,31,5,2025,B04554,ZORRO,"B00103*/X00822, ZORRO",01B008 -04-01-06,NA,NA,SVREC,2021,2102,365,NA,NA,NA,NA,5,771,SVR
21022011,24,83,21.17073171,2102_2011,5,0,2,2,35,2,2011,B10244,ZENITH,"B04644/ZORRO, ZENITH",08B118 -02-02,NA,NA,SVREC,2021,2102,410,NA,NA,NA,NA,2,336,SVR
21022041,30,89,21.62613636,2102_2041,7,0,7,2,37,5,2041,B16504,NA,Zenith//Alpena*/B09197,14B217-02-01,15-16T41,14A0217-14L217-14-15T938-15T1117-15-16T41,SVREC,2021,2102,437,"B04644/ZORRO, ZENITH","N11283*/B09197, 13T1621",B10244,X13018,5,777,SVR
21022027,24,83,21.17073171,2102_2027,14,0,5,2,33,5,2027,B18236,NA,B14303/B12724,15B311-03-03,17-18T865,15A1051-16L245-16-17T312-17T1248-17-18T865,SVREC,2021,2102,389,B09197/B11334,B09184/B09135,B14303,B12724,5,773,SVR
21022002,27,86,21.40588235,2102_2002,2,0,1,2,32,1,2002,B18504,ADAMS,"Zenith//Alpena*/B09197, ADAMS",14B217-02-01-R,NA,14A0217-14L217-14-15T938-15T1117-15-16T41-R109,SVREC,2021,2102,384,NA,NA,NA,NA,1,32,SVR
21022014,23,82,21.12592593,2102_2014,1,0,3,2,32,3,2014,B19309,NA,B15414/B16504,17B208-04-02,18-19T1054,17A0208-17L224-17-18T599-18T1223-18-19T1054,SVREC,2021,2102,382,B09175/B11611,Zenith//Alpena*/B09197,B15414,B16504,3,402,SVR
